Latitude;Longitude;Date;Source;Channel;Category;Merchants;Cards;Txs;Avg. amount;Max. amount;Min. amount;Std. amount;Peak day;Valley day;Peak hour;Valley hour
40,46;-3,7;2015-10;national;bbva_pos;es_wellnessandbeauty;6;672;740;25,73109;363,53;4,01;23,34;thursday;tuesday;20;23
40,46;-3,7;2015-10;national;bbva_pos;es_sportsandtoys;;;;;;;;;;;
40,46;-3,7;2015-10;national;bbva_pos;es_otherservices;12;1517;1695;36,64958;1853,25;1;91,13;friday;monday;19;23
40,46;-3,7;2015-10;national;bbva_pos;es_fashion;11;1086;1184;36,57609;788,05;1,94;43,49;thursday;tuesday;19;10
40,46;-3,7;2015-10;national;bbva_pos;es_auto;;;;;;;;;;;
40,46;-3,7;2015-10;national;bbva_pos;es_travel;;;;;;;;;;;
40,46;-3,7;2015-10;national;bbva_pos;es_leisure;;;;;;;;;;;
40,46;-3,7;2015-10;national;bbva_pos;es_barsandrestaurants;;;;;;;;;;;
40,46;-3,7;2015-10;national;bbva_pos;es_contents;;;;;;;;;;;
40,46;-3,7;2015-10;national;bbva_pos;es_tech;5;117;124;64,62944;711,59;2,78;104,97;friday;sunday;19;9
40,46;-3,7;2015-10;national;bbva_pos;es_home;;;;;;;;;;;
40,46;-3,7;2015-10;all;pos;all;237;9303;11998;49,27822;2096,18;0,01;98,96;saturday;monday;19;7
40,46;-3,7;2015-10;bbva;pos;es_veterinarian;;;;;;;;;;;
40,46;-3,7;2015-10;bbva;pos;es_supermarket;;;;;;;;;;;
40,46;-3,7;2015-10;bbva;pos;es_diysme;;;;;;;;;;;
40,46;-3,7;2015-10;bbva;pos;es_techsme;;;;;;;;;;;
40,46;-3,7;2015-10;bbva;pos;es_fashionsme;22;252;283;55,33466;701,79;4,95;88,29;thursday;monday;19;10
40,46;-3,7;2015-10;bbva;pos;es_shoe;;;;;;;;;;;
40,46;-3,7;2015-10;bbva;pos;es_floristssme;;;;;;;;;;;
40,46;-3,7;2015-10;bbva;pos;es_foodsme;39;488;765;37,96192;1108,54;1,08;90,48;friday;sunday;13;23
40,46;-3,7;2015-10;bbva;pos;es_travelagency;;;;;;;;;;;
40,46;-3,7;2015-10;bbva;pos;es_drugstoresme;;;;;;;;;;;
40,46;-3,7;2015-10;bbva;pos;es_drugstorebig;;;;;;;;;;;
40,46;-3,7;2015-10;bbva;pos;es_car;9;21;23;287,65522;1266,63;15,85;297,68;thursday;sunday;18;10
40,46;-3,7;2015-10;bbva;pos;es_restaurant;26;276;374;58,01578;1343,96;2,72;123,48;saturday;monday;15;4
40,46;-3,7;2015-10;bbva;pos;es_goods;14;203;227;25,70388;208,07;4,3;31,59;saturday;monday;12;4
40,46;-3,7;2015-10;bbva;pos;es_cafe;17;126;153;25,73373;172,99;1,37;28,11;thursday;wednesday;15;1
40,46;-3,7;2015-10;bbva;pos;es_hotel;;;;;;;;;;;
40,46;-3,7;2015-10;bbva;pos;es_bet;;;;;;;;;;;
40,46;-3,7;2015-10;bbva;pos;es_pharmacy;10;270;345;25,468;325,88;2,67;26,88;saturday;monday;20;9
40,46;-3,7;2015-10;bbva;pos;es_pub;;;;;;;;;;;
40,46;-3,7;2015-10;bbva;pos;es_telephony;;;;;;;;;;;
40,46;-3,7;2015-10;bbva;pos;es_opticians;;;;;;;;;;;
40,46;-3,7;2015-10;bbva;pos;es_photo;;;;;;;;;;;
40,46;-3,7;2015-10;bbva;pos;es_books;;;;;;;;;;;
40,46;-3,7;2015-10;bbva;pos;es_insurance;;;;;;;;;;;
40,46;-3,7;2015-10;bbva;pos;es_fastfood;;;;;;;;;;;
40,46;-3,7;2015-10;bbva;pos;es_others;;;;;;;;;;;
40,46;-3,7;2015-10;bbva;pos;es_sportandtoys;7;253;275;43,34949;465,82;2,65;48,98;saturday;sunday;19;8
40,46;-3,7;2015-10;bbva;pos;es_beauty;14;123;137;29,25416;109,04;5,11;18,88;monday;tuesday;11;0
40,46;-3,7;2015-10;bbva;pos;es_hospital;;;;;;;;;;;
40,46;-3,7;2015-10;bbva;pos;es_jewelry;;;;;;;;;;;
40,46;-3,7;2015-10;bbva;pos;es_homesme;6;27;29;151,44931;695,13;3,36;163,22;saturday;sunday;11;9
40,46;-3,7;2015-10;bbva;pos;es_parking;;;;;;;;;;;
40,46;-3,7;2015-10;bbva;pos;all;227;2573;3902;55,31554;2096,18;0,01;110,46;saturday;monday;19;7
40,46;-3,7;2015-10;all;pos;es_wellnessandbeauty;20;900;1004;27,41198;363,53;1,04;26,63;thursday;tuesday;19;23
40,46;-3,7;2015-10;all;pos;es_hotelservices;;;;;;;;;;;
40,46;-3,7;2015-10;all;pos;es_auto;;;;;;;;;;;
40,46;-3,7;2015-10;all;pos;es_leisure;;;;;;;;;;;
40,46;-3,7;2015-10;all;pos;es_transportation;;;;;;;;;;;
40,46;-3,7;2015-10;all;pos;es_food;43;2864;3898;29,68983;1108,54;1,08;46,43;friday;sunday;12;23
40,46;-3,7;2015-10;all;pos;es_fashion;28;1332;1450;42,10506;788,05;1,94;59,37;friday;tuesday;19;10
40,46;-3,7;2015-10;all;pos;es_sportsandtoys;;;;;;;;;;;
40,46;-3,7;2015-10;all;pos;es_otherservices;24;1720;1990;49,36712;1853,25;1;109,93;saturday;monday;19;8
40,46;-3,7;2015-10;all;pos;es_tech;9;186;200;70,24705;711,59;2,78;101,38;friday;sunday;19;9
40,46;-3,7;2015-10;all;pos;es_home;11;154;163;79,71098;1074,4;3,36;159,95;wednesday;monday;11;8
40,46;-3,7;2015-10;all;pos;es_travel;;;;;;;;;;;
40,46;-3,7;2015-10;all;pos;es_barsandrestaurants;;;;;;;;;;;
40,46;-3,7;2015-10;all;pos;es_contents;;;;;;;;;;;
40,46;-3,7;2015-10;all;pos;es_health;21;349;433;57,05289;2096,18;2,67;150,31;saturday;monday;19;9
40,46;-3,7;2015-10;bbva;pos;es_tech;;;;;;;;;;;
40,46;-3,7;2015-10;bbva;pos;es_otherservices;;;;;;;;;;;
40,46;-3,7;2015-10;bbva;pos;es_leisure;;;;;;;;;;;
40,46;-3,7;2015-10;bbva;pos;es_auto;9;21;23;287,65522;1266,63;15,85;297,68;thursday;sunday;18;10
40,46;-3,7;2015-10;bbva;pos;es_hotelservices;;;;;;;;;;;
40,46;-3,7;2015-10;bbva;pos;es_home;11;48;50;100,0846;695,13;3,36;138,78;wednesday;sunday;11;9
40,46;-3,7;2015-10;bbva;pos;es_barsandrestaurants;48;522;721;53,25675;1343,96;1,37;111,64;friday;monday;15;6
40,46;-3,7;2015-10;bbva;pos;es_wellnessandbeauty;20;301;344;30,79029;294,7;1,04;30,38;thursday;tuesday;11;0
40,46;-3,7;2015-10;bbva;pos;es_travel;;;;;;;;;;;
40,46;-3,7;2015-10;bbva;pos;es_sportsandtoys;7;253;275;43,34949;465,82;2,65;48,98;saturday;sunday;19;8
40,46;-3,7;2015-10;bbva;pos;es_transportation;;;;;;;;;;;
40,46;-3,7;2015-10;bbva;pos;es_health;20;330;414;54,82486;2096,18;2,67;151,58;saturday;monday;19;9
40,46;-3,7;2015-10;bbva;pos;es_fashion;27;339;378;57,48333;701,79;4,74;83,24;thursday;monday;19;10
40,46;-3,7;2015-10;bbva;pos;es_contents;;;;;;;;;;;
40,46;-3,7;2015-10;bbva;pos;es_food;42;677;1083;34,51643;1108,54;1,08;77,49;friday;sunday;13;23
40,46;-3,7;2015-10;national;bbva_pos;all;81;7353;8897;45,41486;1853,25;0,01;90,2;saturday;monday;19;3
40,46;-3,7;2015-10;foreign;bbva_pos;all;46;245;283;64,57827;722,61;1,5;118,07;thursday;wednesday;18;2
40,465;-3,7;2015-10;foreign;bbva_pos;es_fashion;;;;;;;;;;;
40,465;-3,7;2015-10;foreign;bbva_pos;es_contents;;;;;;;;;;;
40,465;-3,7;2015-10;foreign;bbva_pos;es_barsandrestaurants;;;;;;;;;;;
40,465;-3,7;2015-10;foreign;bbva_pos;es_otherservices;;;;;;;;;;;
40,465;-3,7;2015-10;foreign;bbva_pos;es_tobacconists;;;;;;;;;;;
40,465;-3,7;2015-10;foreign;bbva_pos;es_cafe;;;;;;;;;;;
40,465;-3,7;2015-10;foreign;bbva_pos;es_restaurant;;;;;;;;;;;
40,465;-3,7;2015-10;foreign;bbva_pos;es_goods;;;;;;;;;;;
40,465;-3,7;2015-10;foreign;bbva_pos;es_fashionsme;;;;;;;;;;;
40,465;-3,7;2015-10;foreign;bbva_pos;es_books;;;;;;;;;;;
40,465;-3,7;2015-10;all;pos;es_beauty;6;31;41;36,56049;99,7;8,2;22,8;sunday;friday;14;10
40,465;-3,7;2015-10;all;pos;es_wellness;;;;;;;;;;;
40,465;-3,7;2015-10;all;pos;es_restaurant;5;175;255;36,01251;440,44;1,65;51,64;friday;sunday;16;9
40,465;-3,7;2015-10;all;pos;es_homesme;;;;;;;;;;;
40,465;-3,7;2015-10;all;pos;es_hotel;;;;;;;;;;;
40,465;-3,7;2015-10;all;pos;es_photo;;;;;;;;;;;
40,465;-3,7;2015-10;all;pos;es_tobacconists;;;;;;;;;;;
40,465;-3,7;2015-10;all;pos;es_goods;;;;;;;;;;;
40,465;-3,7;2015-10;all;pos;es_diysme;9;87;97;63,19495;878,75;2,87;131,72;wednesday;sunday;11;20
40,465;-3,7;2015-10;all;pos;es_opticians;;;;;;;;;;;
40,465;-3,7;2015-10;all;pos;es_pharmacy;;;;;;;;;;;
40,465;-3,7;2015-10;all;pos;es_fashionsme;;;;;;;;;;;
40,465;-3,7;2015-10;all;pos;es_education;;;;;;;;;;;
40,465;-3,7;2015-10;all;pos;es_car;10;37;42;156,93048;591,09;18,87;151,77;friday;wednesday;18;16
40,465;-3,7;2015-10;all;pos;es_cafe;;;;;;;;;;;
40,465;-3,7;2015-10;all;pos;es_foodsme;9;133;199;34,53392;322,99;4,34;38,98;friday;sunday;13;23
40,465;-3,7;2015-10;all;pos;es_hospital;;;;;;;;;;;
40,465;-3,7;2015-10;all;pos;es_books;;;;;;;;;;;
40,465;-3,7;2015-10;all;pos;es_techsme;;;;;;;;;;;
40,465;-3,7;2015-10;all;pos;es_sportandtoys;;;;;;;;;;;
40,465;-3,7;2015-10;national;bbva_pos;es_foodsme;4;109;159;37,1705;322,99;4,34;42,44;friday;tuesday;13;17
40,465;-3,7;2015-10;national;bbva_pos;es_car;;;;;;;;;;;
40,465;-3,7;2015-10;national;bbva_pos;es_books;;;;;;;;;;;
40,465;-3,7;2015-10;national;bbva_pos;es_cafe;;;;;;;;;;;
40,465;-3,7;2015-10;national;bbva_pos;es_fashionsme;;;;;;;;;;;
40,465;-3,7;2015-10;national;bbva_pos;es_diysme;;;;;;;;;;;
40,465;-3,7;2015-10;national;bbva_pos;es_restaurant;;;;;;;;;;;
40,465;-3,7;2015-10;national;bbva_pos;es_goods;;;;;;;;;;;
40,465;-3,7;2015-10;national;bbva_pos;es_tobacconists;;;;;;;;;;;
40,465;-3,7;2015-10;national;bbva_pos;es_food;4;109;159;37,1705;322,99;4,34;42,44;friday;tuesday;13;17
40,465;-3,7;2015-10;national;bbva_pos;es_barsandrestaurants;3;175;239;33,40569;409,17;1,65;42,96;friday;sunday;16;9
40,465;-3,7;2015-10;national;bbva_pos;es_auto;;;;;;;;;;;
40,465;-3,7;2015-10;national;bbva_pos;es_contents;;;;;;;;;;;
40,465;-3,7;2015-10;national;bbva_pos;es_fashion;;;;;;;;;;;
40,465;-3,7;2015-10;national;bbva_pos;es_otherservices;;;;;;;;;;;
40,465;-3,7;2015-10;national;bbva_pos;es_home;;;;;;;;;;;
40,465;-3,7;2015-10;all;pos;all;72;1324;1790;41,65671;1406,23;1,26;69,74;friday;sunday;12;3
40,465;-3,7;2015-10;bbva;pos;es_tobacconists;;;;;;;;;;;
40,465;-3,7;2015-10;bbva;pos;es_wellness;;;;;;;;;;;
40,465;-3,7;2015-10;bbva;pos;es_homesme;;;;;;;;;;;
40,465;-3,7;2015-10;bbva;pos;es_car;10;31;36;173,03944;591,09;18,87;157,86;friday;wednesday;18;16
40,465;-3,7;2015-10;bbva;pos;es_opticians;;;;;;;;;;;
40,465;-3,7;2015-10;bbva;pos;es_diysme;;;;;;;;;;;
40,465;-3,7;2015-10;bbva;pos;es_hotel;;;;;;;;;;;
40,465;-3,7;2015-10;bbva;pos;es_techsme;;;;;;;;;;;
40,465;-3,7;2015-10;bbva;pos;es_sportandtoys;;;;;;;;;;;
40,465;-3,7;2015-10;bbva;pos;es_fashionsme;;;;;;;;;;;
40,465;-3,7;2015-10;bbva;pos;es_education;;;;;;;;;;;
40,465;-3,7;2015-10;bbva;pos;es_beauty;6;31;41;36,56049;99,7;8,2;22,8;sunday;friday;14;10
40,465;-3,7;2015-10;bbva;pos;es_hospital;;;;;;;;;;;
40,465;-3,7;2015-10;bbva;pos;es_books;;;;;;;;;;;
40,465;-3,7;2015-10;bbva;pos;es_goods;;;;;;;;;;;
40,465;-3,7;2015-10;bbva;pos;es_restaurant;;;;;;;;;;;
40,465;-3,7;2015-10;bbva;pos;es_foodsme;9;35;55;24,62109;103,05;5,28;16,54;friday;wednesday;12;23
40,465;-3,7;2015-10;bbva;pos;es_cafe;;;;;;;;;;;
40,465;-3,7;2015-10;bbva;pos;es_photo;;;;;;;;;;;
40,465;-3,7;2015-10;bbva;pos;es_pharmacy;;;;;;;;;;;
40,465;-3,7;2015-10;bbva;pos;all;71;416;562;60,95897;1406,23;1,26;112,24;friday;tuesday;19;3
40,465;-3,7;2015-10;all;pos;es_contents;;;;;;;;;;;
40,465;-3,7;2015-10;all;pos;es_food;9;133;199;34,53392;322,99;4,34;38,98;friday;sunday;13;23
40,465;-3,7;2015-10;all;pos;es_health;5;87;106;34,47821;305,63;1,26;55,44;thursday;tuesday;19;22
40,465;-3,7;2015-10;all;pos;es_otherservices;;;;;;;;;;;
40,465;-3,7;2015-10;all;pos;es_wellnessandbeauty;7;33;44;38,23932;99,7;8,2;23,71;sunday;friday;14;10
40,465;-3,7;2015-10;all;pos;es_sportsandtoys;;;;;;;;;;;
40,465;-3,7;2015-10;all;pos;es_auto;10;37;42;156,93048;591,09;18,87;151,77;friday;wednesday;18;16
40,465;-3,7;2015-10;all;pos;es_fashion;;;;;;;;;;;
40,465;-3,7;2015-10;all;pos;es_barsandrestaurants;7;235;323;35,77659;440,44;1,65;47,99;friday;sunday;16;9
40,465;-3,7;2015-10;all;pos;es_home;12;102;115;65,55217;878,75;2,87;122,94;wednesday;sunday;11;20
40,465;-3,7;2015-10;all;pos;es_tech;4;15;15;27,44667;65,37;7,51;18,03;tuesday;friday;18;9
40,465;-3,7;2015-10;all;pos;es_hotelservices;;;;;;;;;;;
40,465;-3,7;2015-10;bbva;pos;es_wellnessandbeauty;7;33;44;38,23932;99,7;8,2;23,71;sunday;friday;14;10
40,465;-3,7;2015-10;bbva;pos;es_fashion;;;;;;;;;;;
40,465;-3,7;2015-10;bbva;pos;es_auto;10;31;36;173,03944;591,09;18,87;157,86;friday;wednesday;18;16
40,465;-3,7;2015-10;bbva;pos;es_sportsandtoys;;;;;;;;;;;
40,465;-3,7;2015-10;bbva;pos;es_food;9;35;55;24,62109;103,05;5,28;16,54;friday;wednesday;12;23
40,465;-3,7;2015-10;bbva;pos;es_home;11;66;74;83,17311;878,75;2,87;149,51;tuesday;thursday;11;20
40,465;-3,7;2015-10;bbva;pos;es_barsandrestaurants;;;;;;;;;;;
40,465;-3,7;2015-10;bbva;pos;es_otherservices;;;;;;;;;;;
40,465;-3,7;2015-10;bbva;pos;es_contents;;;;;;;;;;;
40,465;-3,7;2015-10;bbva;pos;es_hotelservices;;;;;;;;;;;
40,465;-3,7;2015-10;bbva;pos;es_health;5;87;106;34,47821;305,63;1,26;55,44;thursday;tuesday;19;22
40,465;-3,7;2015-10;bbva;pos;es_tech;4;15;15;27,44667;65,37;7,51;18,03;tuesday;friday;18;9
40,465;-3,7;2015-10;national;bbva_pos;all;16;966;1309;33,40835;409,17;1,65;32,67;friday;wednesday;11;1
40,465;-3,7;2015-10;foreign;bbva_pos;all;;;;;;;;;;;
40,47;-3,7;2015-10;foreign;bbva_pos;es_food;;;;;;;;;;;
40,47;-3,7;2015-10;foreign;bbva_pos;es_otherservices;;;;;;;;;;;
40,47;-3,7;2015-10;foreign;bbva_pos;es_tobacconists;;;;;;;;;;;
40,47;-3,7;2015-10;foreign;bbva_pos;es_others;;;;;;;;;;;
40,47;-3,7;2015-10;foreign;bbva_pos;es_foodsme;;;;;;;;;;;
40,47;-3,7;2015-10;all;pos;es_floristssme;;;;;;;;;;;
40,47;-3,7;2015-10;all;pos;es_hospital;;;;;;;;;;;
40,47;-3,7;2015-10;all;pos;es_veterinarian;;;;;;;;;;;
40,47;-3,7;2015-10;all;pos;es_pharmacy;;;;;;;;;;;
40,47;-3,7;2015-10;all;pos;es_education;;;;;;;;;;;
40,47;-3,7;2015-10;all;pos;es_foodsme;;;;;;;;;;;
40,47;-3,7;2015-10;all;pos;es_techsme;;;;;;;;;;;
40,47;-3,7;2015-10;all;pos;es_restaurant;;;;;;;;;;;
40,47;-3,7;2015-10;all;pos;es_homesme;;;;;;;;;;;
40,47;-3,7;2015-10;all;pos;es_fashionsme;;;;;;;;;;;
40,47;-3,7;2015-10;all;pos;es_car;;;;;;;;;;;
40,47;-3,7;2015-10;all;pos;es_cafe;;;;;;;;;;;
40,47;-3,7;2015-10;all;pos;es_others;;;;;;;;;;;
40,47;-3,7;2015-10;all;pos;es_beauty;;;;;;;;;;;
40,47;-3,7;2015-10;all;pos;es_tobacconists;;;;;;;;;;;
40,47;-3,7;2015-10;all;pos;es_sport;;;;;;;;;;;
40,47;-3,7;2015-10;national;bbva_pos;es_others;;;;;;;;;;;
40,47;-3,7;2015-10;national;bbva_pos;es_foodsme;;;;;;;;;;;
40,47;-3,7;2015-10;national;bbva_pos;es_cafe;;;;;;;;;;;
40,47;-3,7;2015-10;national;bbva_pos;es_tobacconists;;;;;;;;;;;
40,47;-3,7;2015-10;national;bbva_pos;es_car;;;;;;;;;;;
40,47;-3,7;2015-10;national;bbva_pos;es_auto;;;;;;;;;;;
40,47;-3,7;2015-10;national;bbva_pos;es_food;;;;;;;;;;;
40,47;-3,7;2015-10;national;bbva_pos;es_barsandrestaurants;;;;;;;;;;;
40,47;-3,7;2015-10;national;bbva_pos;es_otherservices;;;;;;;;;;;
40,47;-3,7;2015-10;all;pos;all;40;631;1298;33,43681;995,64;1,59;66,3;thursday;monday;14;1
40,47;-3,7;2015-10;bbva;pos;es_education;;;;;;;;;;;
40,47;-3,7;2015-10;bbva;pos;es_cafe;;;;;;;;;;;
40,47;-3,7;2015-10;bbva;pos;es_floristssme;;;;;;;;;;;
40,47;-3,7;2015-10;bbva;pos;es_others;;;;;;;;;;;
40,47;-3,7;2015-10;bbva;pos;es_techsme;;;;;;;;;;;
40,47;-3,7;2015-10;bbva;pos;es_veterinarian;;;;;;;;;;;
40,47;-3,7;2015-10;bbva;pos;es_homesme;;;;;;;;;;;
40,47;-3,7;2015-10;bbva;pos;es_restaurant;;;;;;;;;;;
40,47;-3,7;2015-10;bbva;pos;es_fashionsme;;;;;;;;;;;
40,47;-3,7;2015-10;bbva;pos;es_pharmacy;;;;;;;;;;;
40,47;-3,7;2015-10;bbva;pos;es_hospital;;;;;;;;;;;
40,47;-3,7;2015-10;bbva;pos;es_tobacconists;;;;;;;;;;;
40,47;-3,7;2015-10;bbva;pos;es_car;;;;;;;;;;;
40,47;-3,7;2015-10;bbva;pos;es_sport;;;;;;;;;;;
40,47;-3,7;2015-10;bbva;pos;es_beauty;;;;;;;;;;;
40,47;-3,7;2015-10;bbva;pos;es_foodsme;9;39;63;19,32444;106,67;2,9;17,82;thursday;tuesday;13;9
40,47;-3,7;2015-10;bbva;pos;all;39;252;682;32,55971;995,64;2,2;77,44;thursday;monday;14;8
40,47;-3,7;2015-10;all;pos;es_fashion;;;;;;;;;;;
40,47;-3,7;2015-10;all;pos;es_otherservices;;;;;;;;;;;
40,47;-3,7;2015-10;all;pos;es_sportsandtoys;;;;;;;;;;;
40,47;-3,7;2015-10;all;pos;es_health;7;66;91;63,26176;726,51;2,2;119,14;monday;wednesday;19;21
40,47;-3,7;2015-10;all;pos;es_home;;;;;;;;;;;
40,47;-3,7;2015-10;all;pos;es_tech;;;;;;;;;;;
40,47;-3,7;2015-10;all;pos;es_auto;;;;;;;;;;;
40,47;-3,7;2015-10;all;pos;es_wellnessandbeauty;;;;;;;;;;;
40,47;-3,7;2015-10;all;pos;es_barsandrestaurants;;;;;;;;;;;
40,47;-3,7;2015-10;all;pos;es_food;;;;;;;;;;;
40,47;-3,7;2015-10;bbva;pos;es_wellnessandbeauty;;;;;;;;;;;
40,47;-3,7;2015-10;bbva;pos;es_sportsandtoys;;;;;;;;;;;
40,47;-3,7;2015-10;bbva;pos;es_fashion;;;;;;;;;;;
40,47;-3,7;2015-10;bbva;pos;es_home;;;;;;;;;;;
40,47;-3,7;2015-10;bbva;pos;es_tech;;;;;;;;;;;
40,47;-3,7;2015-10;bbva;pos;es_health;7;66;91;63,26176;726,51;2,2;119,14;monday;wednesday;19;21
40,47;-3,7;2015-10;bbva;pos;es_auto;;;;;;;;;;;
40,47;-3,7;2015-10;bbva;pos;es_barsandrestaurants;;;;;;;;;;;
40,47;-3,7;2015-10;bbva;pos;es_otherservices;;;;;;;;;;;
40,47;-3,7;2015-10;bbva;pos;es_food;9;39;63;19,32444;106,67;2,9;17,82;thursday;tuesday;13;9
40,47;-3,7;2015-10;national;bbva_pos;all;8;412;670;33,7219;532,53;1,59;50,23;thursday;tuesday;19;22
40,47;-3,7;2015-10;foreign;bbva_pos;all;;;;;;;;;;;
40,475;-3,7;2015-10;foreign;bbva_pos;es_barsandrestaurants;;;;;;;;;;;
40,475;-3,7;2015-10;foreign;bbva_pos;es_food;;;;;;;;;;;
40,475;-3,7;2015-10;foreign;bbva_pos;es_wellnessandbeauty;;;;;;;;;;;
40,475;-3,7;2015-10;foreign;bbva_pos;es_restaurant;;;;;;;;;;;
40,475;-3,7;2015-10;foreign;bbva_pos;es_foodsme;;;;;;;;;;;
40,475;-3,7;2015-10;foreign;bbva_pos;es_beauty;;;;;;;;;;;
40,475;-3,7;2015-10;all;pos;es_beauty;;;;;;;;;;;
40,475;-3,7;2015-10;all;pos;es_hospital;;;;;;;;;;;
40,475;-3,7;2015-10;all;pos;es_sportandtoys;;;;;;;;;;;
40,475;-3,7;2015-10;all;pos;es_cafe;;;;;;;;;;;
40,475;-3,7;2015-10;all;pos;es_others;;;;;;;;;;;
40,475;-3,7;2015-10;all;pos;es_supermarket;;;;;;;;;;;
40,475;-3,7;2015-10;all;pos;es_foodsme;;;;;;;;;;;
40,475;-3,7;2015-10;all;pos;es_education;;;;;;;;;;;
40,475;-3,7;2015-10;all;pos;es_fastfood;;;;;;;;;;;
40,475;-3,7;2015-10;all;pos;es_pharmacy;;;;;;;;;;;
40,475;-3,7;2015-10;all;pos;es_books;;;;;;;;;;;
40,475;-3,7;2015-10;all;pos;es_photo;;;;;;;;;;;
40,475;-3,7;2015-10;all;pos;es_goods;;;;;;;;;;;
40,475;-3,7;2015-10;all;pos;es_fashionsme;;;;;;;;;;;
40,475;-3,7;2015-10;all;pos;es_restaurant;;;;;;;;;;;
40,475;-3,7;2015-10;all;pos;es_travelagency;;;;;;;;;;;
40,475;-3,7;2015-10;national;bbva_pos;es_beauty;;;;;;;;;;;
40,475;-3,7;2015-10;national;bbva_pos;es_restaurant;;;;;;;;;;;
40,475;-3,7;2015-10;national;bbva_pos;es_hospital;;;;;;;;;;;
40,475;-3,7;2015-10;national;bbva_pos;es_sportandtoys;;;;;;;;;;;
40,475;-3,7;2015-10;national;bbva_pos;es_books;;;;;;;;;;;
40,475;-3,7;2015-10;national;bbva_pos;es_foodsme;;;;;;;;;;;
40,475;-3,7;2015-10;national;bbva_pos;es_goods;;;;;;;;;;;
40,475;-3,7;2015-10;national;bbva_pos;es_cafe;;;;;;;;;;;
40,475;-3,7;2015-10;national;bbva_pos;es_sportsandtoys;;;;;;;;;;;
40,475;-3,7;2015-10;national;bbva_pos;es_barsandrestaurants;;;;;;;;;;;
40,475;-3,7;2015-10;national;bbva_pos;es_health;;;;;;;;;;;
40,475;-3,7;2015-10;national;bbva_pos;es_wellnessandbeauty;;;;;;;;;;;
40,475;-3,7;2015-10;national;bbva_pos;es_otherservices;;;;;;;;;;;
40,475;-3,7;2015-10;national;bbva_pos;es_contents;;;;;;;;;;;
40,475;-3,7;2015-10;national;bbva_pos;es_food;;;;;;;;;;;
40,475;-3,7;2015-10;all;pos;all;;;;;;;;;;;
40,475;-3,7;2015-10;bbva;pos;es_others;;;;;;;;;;;
40,475;-3,7;2015-10;bbva;pos;es_travelagency;;;;;;;;;;;
40,475;-3,7;2015-10;bbva;pos;es_books;;;;;;;;;;;
40,475;-3,7;2015-10;bbva;pos;es_photo;;;;;;;;;;;
40,475;-3,7;2015-10;bbva;pos;es_restaurant;;;;;;;;;;;
40,475;-3,7;2015-10;bbva;pos;es_fastfood;;;;;;;;;;;
40,475;-3,7;2015-10;bbva;pos;es_supermarket;;;;;;;;;;;
40,475;-3,7;2015-10;bbva;pos;es_hospital;;;;;;;;;;;
40,475;-3,7;2015-10;bbva;pos;es_foodsme;;;;;;;;;;;
40,475;-3,7;2015-10;bbva;pos;es_education;;;;;;;;;;;
40,475;-3,7;2015-10;bbva;pos;es_pharmacy;;;;;;;;;;;
40,475;-3,7;2015-10;bbva;pos;es_sportandtoys;;;;;;;;;;;
40,475;-3,7;2015-10;bbva;pos;es_beauty;;;;;;;;;;;
40,475;-3,7;2015-10;bbva;pos;es_goods;;;;;;;;;;;
40,475;-3,7;2015-10;bbva;pos;es_fashionsme;;;;;;;;;;;
40,475;-3,7;2015-10;bbva;pos;es_cafe;;;;;;;;;;;
40,475;-3,7;2015-10;bbva;pos;all;;;;;;;;;;;
40,475;-3,7;2015-10;all;pos;es_contents;;;;;;;;;;;
40,475;-3,7;2015-10;all;pos;es_sportsandtoys;;;;;;;;;;;
40,475;-3,7;2015-10;all;pos;es_travel;;;;;;;;;;;
40,475;-3,7;2015-10;all;pos;es_tech;;;;;;;;;;;
40,475;-3,7;2015-10;all;pos;es_health;5;75;95;56,53811;704,26;3,69;90,18;saturday;thursday;13;21
40,475;-3,7;2015-10;all;pos;es_food;;;;;;;;;;;
40,475;-3,7;2015-10;all;pos;es_fashion;;;;;;;;;;;
40,475;-3,7;2015-10;all;pos;es_barsandrestaurants;;;;;;;;;;;
40,475;-3,7;2015-10;all;pos;es_wellnessandbeauty;;;;;;;;;;;
40,475;-3,7;2015-10;all;pos;es_otherservices;;;;;;;;;;;
40,475;-3,7;2015-10;bbva;pos;es_wellnessandbeauty;;;;;;;;;;;
40,475;-3,7;2015-10;bbva;pos;es_health;;;;;;;;;;;
40,475;-3,7;2015-10;bbva;pos;es_tech;;;;;;;;;;;
40,475;-3,7;2015-10;bbva;pos;es_sportsandtoys;;;;;;;;;;;
40,475;-3,7;2015-10;bbva;pos;es_contents;;;;;;;;;;;
40,475;-3,7;2015-10;bbva;pos;es_fashion;;;;;;;;;;;
40,475;-3,7;2015-10;bbva;pos;es_barsandrestaurants;;;;;;;;;;;
40,475;-3,7;2015-10;bbva;pos;es_otherservices;;;;;;;;;;;
40,475;-3,7;2015-10;bbva;pos;es_travel;;;;;;;;;;;
40,475;-3,7;2015-10;bbva;pos;es_food;9;389;791;24,99001;296,64;0,5;23,1;friday;wednesday;13;16
40,475;-3,7;2015-10;national;bbva_pos;all;13;1112;2312;32,8632;342,34;0,5;33,09;saturday;tuesday;13;0
40,475;-3,7;2015-10;foreign;bbva_pos;all;;;;;;;;;;;
40,48;-3,7;2015-10;foreign;bbva_pos;es_barsandrestaurants;;;;;;;;;;;
