Latitude;Longitude;Date;Source;Channel;Merchants;Cards;Txs;Avg. amount;Category level;Category;Merchants by category;Cards by category;Txs by category;Avg. amount by category
40,4;-3,645;2015-10;national;bbva_pos;;;;;subcategories;filtered;;;201;29,61209
40,4;-3,645;2015-10;bbva;pos;14;111;166;27,42566;subcategories;filtered;;;166;27,42566
40,405;-3,645;2015-10;all;pos;46;904;1337;37,77349;subcategories;filtered;;;1337;37,77349
40,405;-3,645;2015-10;national;bbva_pos;8;212;252;29,77119;subcategories;filtered;;;252;29,77119
40,405;-3,645;2015-10;bbva;pos;44;711;1108;39,41175;subcategories;filtered;;;1108;39,41175
40,405;-3,645;2015-10;foreign;bbva_pos;;;;;subcategories;;;;;
40,41;-3,645;2015-10;all;pos;40;808;1175;44,5805;subcategories;es_foodsme;7;61;85;36,18235
40,41;-3,645;2015-10;all;pos;40;808;1175;44,5805;subcategories;es_hospital;5;37;41;113,64049
40,41;-3,645;2015-10;all;pos;40;808;1175;44,5805;subcategories;filtered;;;1049;42,5618
40,41;-3,645;2015-10;national;bbva_pos;7;349;473;54,2648;subcategories;filtered;;;473;54,2648
40,41;-3,645;2015-10;bbva;pos;39;499;753;38,72235;subcategories;es_foodsme;7;38;61;38,57148
40,41;-3,645;2015-10;bbva;pos;39;499;753;38,72235;subcategories;es_beauty;5;22;25;33,9564
40,41;-3,645;2015-10;bbva;pos;39;499;753;38,72235;subcategories;es_hospital;5;37;41;113,64049
40,41;-3,645;2015-10;bbva;pos;39;499;753;38,72235;subcategories;filtered;;;626;34,02061
40,41;-3,645;2015-10;foreign;bbva_pos;;;;;subcategories;;;;;
40,425;-3,645;2015-10;all;pos;;;;;subcategories;filtered;;;123;39,26276
40,425;-3,645;2015-10;national;bbva_pos;;;;;subcategories;;;;;
40,425;-3,645;2015-10;bbva;pos;5;28;31;28,80484;subcategories;filtered;;;31;28,80484
40,43;-3,645;2015-10;all;pos;97;1860;2824;39,21303;subcategories;es_pharmacy;6;426;531;24,69947
40,43;-3,645;2015-10;all;pos;97;1860;2824;39,21303;subcategories;es_restaurant;15;374;445;25,24724
40,43;-3,645;2015-10;all;pos;97;1860;2824;39,21303;subcategories;es_car;15;52;57;169,03825
40,43;-3,645;2015-10;all;pos;97;1860;2824;39,21303;subcategories;es_diysme;4;19;20;100,349
40,43;-3,645;2015-10;all;pos;97;1860;2824;39,21303;subcategories;filtered;;;1771;42,20497
40,43;-3,645;2015-10;national;bbva_pos;22;1103;1331;31,97032;subcategories;es_restaurant;6;330;379;24,0515
40,43;-3,645;2015-10;national;bbva_pos;22;1103;1331;31,97032;subcategories;filtered;;;952;35,12288
40,43;-3,645;2015-10;bbva;pos;95;885;1668;43,92407;subcategories;es_diysme;4;19;20;100,349
40,43;-3,645;2015-10;bbva;pos;95;885;1668;43,92407;subcategories;es_restaurant;14;87;121;29,04405
40,43;-3,645;2015-10;bbva;pos;95;885;1668;43,92407;subcategories;es_beauty;8;77;90;28,52489
40,43;-3,645;2015-10;bbva;pos;95;885;1668;43,92407;subcategories;es_pharmacy;6;72;101;28,79406
40,43;-3,645;2015-10;bbva;pos;95;885;1668;43,92407;subcategories;es_car;15;45;50;169,94
40,43;-3,645;2015-10;bbva;pos;95;885;1668;43,92407;subcategories;filtered;;;1286;41,81307
40,43;-3,645;2015-10;foreign;bbva_pos;6;11;11;57,62091;subcategories;filtered;;;11;57,62091
40,435;-3,645;2015-10;all;pos;287;11810;17302;35,34563;subcategories;es_beauty;32;1066;1293;34,84503
40,435;-3,645;2015-10;all;pos;287;11810;17302;35,34563;subcategories;es_foodsme;18;830;1133;14,01703
40,435;-3,645;2015-10;all;pos;287;11810;17302;35,34563;subcategories;es_hospital;17;80;91;147,47571
40,435;-3,645;2015-10;all;pos;287;11810;17302;35,34563;subcategories;es_books;8;54;62;29,66339
40,435;-3,645;2015-10;all;pos;287;11810;17302;35,34563;subcategories;es_car;9;77;83;127,0006
40,435;-3,645;2015-10;all;pos;287;11810;17302;35,34563;subcategories;es_restaurant;18;304;352;26,05063
40,435;-3,645;2015-10;all;pos;287;11810;17302;35,34563;subcategories;es_travelagency;4;19;21;463,26048
40,435;-3,645;2015-10;all;pos;287;11810;17302;35,34563;subcategories;es_pharmacy;10;277;357;29,73888
40,435;-3,645;2015-10;all;pos;287;11810;17302;35,34563;subcategories;es_techsme;9;59;64;110,83844
40,435;-3,645;2015-10;all;pos;287;11810;17302;35,34563;subcategories;es_fashionsme;35;1465;1683;33,33181
40,435;-3,645;2015-10;all;pos;287;11810;17302;35,34563;subcategories;es_cafe;25;474;719;23,51533
40,435;-3,645;2015-10;all;pos;287;11810;17302;35,34563;subcategories;es_shoe;12;2332;2530;36,73589
40,435;-3,645;2015-10;all;pos;287;11810;17302;35,34563;subcategories;filtered;;;8914;36,15192
40,435;-3,645;2015-10;national;bbva_pos;71;7673;9307;34,93522;subcategories;es_shoe;8;2145;2321;35,98882
40,435;-3,645;2015-10;national;bbva_pos;71;7673;9307;34,93522;subcategories;es_cafe;7;302;499;24,03363
40,435;-3,645;2015-10;national;bbva_pos;71;7673;9307;34,93522;subcategories;es_beauty;14;854;1037;25,66903
40,435;-3,645;2015-10;national;bbva_pos;71;7673;9307;34,93522;subcategories;es_fashionsme;7;790;889;26,48731
40,435;-3,645;2015-10;national;bbva_pos;71;7673;9307;34,93522;subcategories;filtered;;;4561;39,34515
40,435;-3,645;2015-10;bbva;pos;277;4985;9005;35,39916;subcategories;es_books;8;54;62;29,66339
40,435;-3,645;2015-10;bbva;pos;277;4985;9005;35,39916;subcategories;es_pharmacy;10;240;308;23,90747
40,435;-3,645;2015-10;bbva;pos;277;4985;9005;35,39916;subcategories;es_drugstoresme;4;42;44;19,84364
40,435;-3,645;2015-10;bbva;pos;277;4985;9005;35,39916;subcategories;es_restaurant;18;221;254;30,78272
40,435;-3,645;2015-10;bbva;pos;277;4985;9005;35,39916;subcategories;es_opticians;6;48;54;132,99759
40,435;-3,645;2015-10;bbva;pos;277;4985;9005;35,39916;subcategories;es_diysme;8;29;37;105,49514
40,435;-3,645;2015-10;bbva;pos;277;4985;9005;35,39916;subcategories;es_techsme;9;59;64;110,83844
40,435;-3,645;2015-10;bbva;pos;277;4985;9005;35,39916;subcategories;es_cafe;24;195;249;22,9308
40,435;-3,645;2015-10;bbva;pos;277;4985;9005;35,39916;subcategories;es_beauty;29;283;333;40,83892
40,435;-3,645;2015-10;bbva;pos;277;4985;9005;35,39916;subcategories;es_goods;12;208;222;20,72545
40,435;-3,645;2015-10;bbva;pos;277;4985;9005;35,39916;subcategories;es_travelagency;4;19;21;463,26048
40,435;-3,645;2015-10;bbva;pos;277;4985;9005;35,39916;subcategories;es_fashionsme;35;765;889;39,51264
40,435;-3,645;2015-10;bbva;pos;277;4985;9005;35,39916;subcategories;es_shoe;12;401;443;40,33377
40,435;-3,645;2015-10;bbva;pos;277;4985;9005;35,39916;subcategories;es_hospital;17;66;75;135,88587
40,435;-3,645;2015-10;bbva;pos;277;4985;9005;35,39916;subcategories;filtered;;;5950;31,23888
40,435;-3,645;2015-10;foreign;bbva_pos;37;164;211;67,63417;subcategories;es_shoe;8;37;43;40,30512
40,435;-3,645;2015-10;foreign;bbva_pos;37;164;211;67,63417;subcategories;es_fashionsme;5;18;25;22,9688
40,435;-3,645;2015-10;foreign;bbva_pos;37;164;211;67,63417;subcategories;filtered;;;143;83,66063
40,44;-3,645;2015-10;all;pos;73;2082;4006;42,33113;subcategories;es_car;7;22;23;250,8913
40,44;-3,645;2015-10;all;pos;73;2082;4006;42,33113;subcategories;es_restaurant;7;42;72;24,1775
40,44;-3,645;2015-10;all;pos;73;2082;4006;42,33113;subcategories;es_beauty;8;50;60;48,7495
40,44;-3,645;2015-10;all;pos;73;2082;4006;42,33113;subcategories;es_foodsme;7;568;967;34,97181
40,44;-3,645;2015-10;all;pos;73;2082;4006;42,33113;subcategories;es_pharmacy;4;57;70;35,91186
40,44;-3,645;2015-10;all;pos;73;2082;4006;42,33113;subcategories;filtered;;;2814;43,64275
40,44;-3,645;2015-10;national;bbva_pos;15;1144;1678;45,9531;subcategories;es_foodsme;6;558;952;34,78231
40,44;-3,645;2015-10;national;bbva_pos;15;1144;1678;45,9531;subcategories;filtered;;;726;60,6013
40,44;-3,645;2015-10;bbva;pos;71;1077;2535;39,76097;subcategories;es_foodsme;7;81;129;34,62876
40,44;-3,645;2015-10;bbva;pos;71;1077;2535;39,76097;subcategories;es_car;7;22;23;250,8913
40,44;-3,645;2015-10;bbva;pos;71;1077;2535;39,76097;subcategories;es_restaurant;7;42;72;24,1775
40,44;-3,645;2015-10;bbva;pos;71;1077;2535;39,76097;subcategories;es_beauty;8;50;60;48,7495
40,44;-3,645;2015-10;bbva;pos;71;1077;2535;39,76097;subcategories;filtered;;;2251;38,15668
40,44;-3,645;2015-10;foreign;bbva_pos;;;;;subcategories;filtered;;;15;45,48533
40,445;-3,645;2015-10;all;pos;20;827;1045;32,42647;subcategories;es_beauty;3;23;30;60,303
40,445;-3,645;2015-10;all;pos;20;827;1045;32,42647;subcategories;filtered;;;1015;31,60253
40,445;-3,645;2015-10;national;bbva_pos;;;;;subcategories;filtered;;;503;36,99067
40,445;-3,645;2015-10;bbva;pos;20;467;598;28,85358;subcategories;es_beauty;3;23;30;60,303
40,445;-3,645;2015-10;bbva;pos;20;467;598;28,85358;subcategories;filtered;;;568;27,19252
40,445;-3,645;2015-10;foreign;bbva_pos;;;;;subcategories;filtered;;;16;43,07438
40,45;-3,645;2015-10;all;pos;;;;;subcategories;filtered;;;5222;35,48558
40,45;-3,645;2015-10;national;bbva_pos;12;1035;2169;17,59516;subcategories;filtered;;;2169;17,59516
40,45;-3,645;2015-10;bbva;pos;;;;;subcategories;filtered;;;3128;47,26967
40,45;-3,645;2015-10;foreign;bbva_pos;;;;;subcategories;filtered;;;84;32,32869
40,455;-3,645;2015-10;all;pos;;;;;subcategories;filtered;;;75;46,19107
40,455;-3,645;2015-10;bbva;pos;;;;;subcategories;filtered;;;75;46,19107
40,46;-3,645;2015-10;all;pos;23;394;617;30,059;subcategories;es_goods;3;77;124;9,95315
40,46;-3,645;2015-10;all;pos;23;394;617;30,059;subcategories;filtered;;;493;35,11604
40,46;-3,645;2015-10;national;bbva_pos;;;;;subcategories;filtered;;;215;23,81437
40,46;-3,645;2015-10;bbva;pos;22;247;433;32,6436;subcategories;filtered;;;433;32,6436
40,46;-3,645;2015-10;foreign;bbva_pos;;;;;subcategories;;;;;
40,465;-3,645;2015-10;all;pos;22;787;1019;53,15156;subcategories;filtered;;;1019;53,15156
40,465;-3,645;2015-10;national;bbva_pos;6;699;901;52,38962;subcategories;filtered;;;901;52,38963
40,465;-3,645;2015-10;bbva;pos;22;153;195;60,87067;subcategories;filtered;;;195;60,87067
40,465;-3,645;2015-10;foreign;bbva_pos;4;8;9;28,38111;subcategories;filtered;;;9;28,38111
40,47;-3,645;2015-10;all;pos;45;2742;3412;33,1743;subcategories;es_restaurant;10;496;633;22,31318
40,47;-3,645;2015-10;all;pos;45;2742;3412;33,1743;subcategories;es_cafe;6;117;166;16,73187
40,47;-3,645;2015-10;all;pos;45;2742;3412;33,1743;subcategories;filtered;;;2613;36,84998
40,47;-3,645;2015-10;national;bbva_pos;13;2250;2795;28,83493;subcategories;es_restaurant;6;475;607;21,92303
40,47;-3,645;2015-10;national;bbva_pos;13;2250;2795;28,83493;subcategories;filtered;;;2188;30,75245
40,47;-3,645;2015-10;bbva;pos;43;728;953;43,75873;subcategories;es_restaurant;9;67;95;19,724
40,47;-3,645;2015-10;bbva;pos;43;728;953;43,75873;subcategories;filtered;;;858;46,41992
40,47;-3,645;2015-10;foreign;bbva_pos;8;30;31;26,28935;subcategories;filtered;;;31;26,28936
40,475;-3,645;2015-10;all;pos;71;1777;3219;30,12922;subcategories;es_foodsme;12;221;320;31,68922
40,475;-3,645;2015-10;all;pos;71;1777;3219;30,12922;subcategories;es_pharmacy;8;281;366;25,46648
40,475;-3,645;2015-10;all;pos;71;1777;3219;30,12922;subcategories;filtered;;;2533;30,60587
40,475;-3,645;2015-10;national;bbva_pos;13;1163;2113;24,58106;subcategories;filtered;;;2113;24,58106
40,475;-3,645;2015-10;bbva;pos;69;737;1308;37,55697;subcategories;es_foodsme;12;197;289;30,93014
40,475;-3,645;2015-10;bbva;pos;69;737;1308;37,55697;subcategories;filtered;;;1019;39,43642
40,475;-3,645;2015-10;foreign;bbva_pos;;;;;subcategories;filtered;;;37;58,83135
40,48;-3,645;2015-10;all;pos;11;189;402;23,41015;subcategories;filtered;;;402;23,41015
40,48;-3,645;2015-10;national;bbva_pos;;;;;subcategories;;;;;
40,48;-3,645;2015-10;bbva;pos;11;178;391;21,92271;subcategories;filtered;;;391;21,92271
40,37;-3,64;2015-10;all;pos;;;;;subcategories;filtered;;;325;62,90098
40,37;-3,64;2015-10;national;bbva_pos;;;;;subcategories;;;;;
40,37;-3,64;2015-10;bbva;pos;;;;;subcategories;filtered;;;270;42,63374
40,375;-3,64;2015-10;all;pos;14;203;487;36,8986;subcategories;filtered;;;487;36,8986
40,375;-3,64;2015-10;national;bbva_pos;;;;;subcategories;;;;;
40,375;-3,64;2015-10;bbva;pos;14;75;129;86,20907;subcategories;filtered;;;129;86,20907
40,385;-3,64;2015-10;all;pos;44;1032;1319;48,43077;subcategories;es_cafe;3;12;21;19,37524
40,385;-3,64;2015-10;all;pos;44;1032;1319;48,43077;subcategories;es_foodsme;6;118;183;28,99475
40,385;-3,64;2015-10;all;pos;44;1032;1319;48,43077;subcategories;filtered;;;1115;52,16795
40,385;-3,64;2015-10;national;bbva_pos;19;730;922;49,44287;subcategories;filtered;;;922;49,44287
40,385;-3,64;2015-10;bbva;pos;42;387;504;37,39766;subcategories;es_beauty;8;73;84;34,39988
40,385;-3,64;2015-10;bbva;pos;42;387;504;37,39766;subcategories;es_cafe;3;12;21;19,37524
40,385;-3,64;2015-10;bbva;pos;42;387;504;37,39766;subcategories;es_pharmacy;5;33;39;20,73513
40,385;-3,64;2015-10;bbva;pos;42;387;504;37,39766;subcategories;filtered;;;360;40,95355
40,385;-3,64;2015-10;foreign;bbva_pos;;;;;subcategories;;;;;
40,39;-3,64;2015-10;all;pos;57;2310;3275;30,53547;subcategories;es_pharmacy;6;101;125;20,45392
40,39;-3,64;2015-10;all;pos;57;2310;3275;30,53547;subcategories;es_beauty;7;55;61;25,34197
40,39;-3,64;2015-10;all;pos;57;2310;3275;30,53547;subcategories;es_foodsme;5;305;439;31,0995
40,39;-3,64;2015-10;all;pos;57;2310;3275;30,53547;subcategories;filtered;;;2650;31,03713
40,39;-3,64;2015-10;national;bbva_pos;19;1957;2558;31,59208;subcategories;filtered;;;2558;31,59208
40,39;-3,64;2015-10;bbva;pos;57;646;1163;26,89938;subcategories;es_pharmacy;6;101;125;20,45392
40,39;-3,64;2015-10;bbva;pos;57;646;1163;26,89938;subcategories;es_foodsme;5;136;212;27,23896
40,39;-3,64;2015-10;bbva;pos;57;646;1163;26,89938;subcategories;es_goods;5;21;23;13,92739
40,39;-3,64;2015-10;bbva;pos;57;646;1163;26,89938;subcategories;es_beauty;7;39;45;22,63133
40,39;-3,64;2015-10;bbva;pos;57;646;1163;26,89938;subcategories;filtered;;;758;28,5143
40,39;-3,64;2015-10;foreign;bbva_pos;;;;;subcategories;filtered;;;8;21,14375
40,395;-3,64;2015-10;all;pos;12;283;398;48,63608;subcategories;filtered;;;398;48,63608
40,395;-3,64;2015-10;national;bbva_pos;5;249;353;44,4147;subcategories;filtered;;;353;44,4147
40,395;-3,64;2015-10;bbva;pos;12;56;77;65,23571;subcategories;filtered;;;77;65,23572
40,395;-3,64;2015-10;foreign;bbva_pos;;;;;subcategories;;;;;
40,4;-3,64;2015-10;all;pos;35;717;1039;33,75629;subcategories;es_beauty;4;48;53;26,88434
40,4;-3,64;2015-10;all;pos;35;717;1039;33,75629;subcategories;es_foodsme;18;420;594;31,79354
